datetime,queue,queue_utilization,queue_fullness,queue_efficiency
2022-02-22 14:00:00.000000,AGLT2,0.6618,1.1818,0.9891
2022-02-22 21:00:00.000000,AGLT2,0.4556,1.0857,0.9904
2022-02-22 17:00:00.000000,AGLT2,2.1262,1.1307,0.8804
2022-02-22 22:00:00.000000,AGLT2,1.0941,1.3676,0.9412
2022-02-22 18:00:00.000000,AGLT2,3.1111,1.9774,0.94
2022-02-22 19:00:00.000000,AGLT2,1.0319,0.9671,0.9329
2022-02-22 23:00:00.000000,AGLT2,1.3328,2.2538,0.956
2022-02-23 00:00:00.000000,AGLT2,3.2453,1.693,0.8547
2022-02-23 05:00:00.000000,AGLT2,0.5753,1.0567,0.973
2022-02-23 00:00:00.000000,AGLT2,3.2453,1.693,0.8547
2022-02-23 01:00:00.000000,AGLT2,0.7462,1.0207,0.9091
2022-02-23 02:00:00.000000,AGLT2,0.7129,4.9655,0.9381
2022-02-23 06:00:00.000000,AGLT2,1.4818,2.6353,0.5172
2022-02-23 03:00:00.000000,AGLT2,0.4196,2.7699,0.9517
2022-02-23 07:00:00.000000,AGLT2,0.7791,1.2212,0.9509
2022-02-23 04:00:00.000000,AGLT2,0.8477,1.0159,0.9536
2022-02-23 10:00:00.000000,AGLT2,6.2933,1.3842,0.6133
2022-02-23 11:00:00.000000,AGLT2,3.5102,2.2199,0.7081
2022-02-23 08:00:00.000000,AGLT2,0.0328,1.1346,0.9983
2022-02-23 12:00:00.000000,AGLT2,5.012,1.3639,0.6345
2022-02-23 14:00:00.000000,AGLT2,4.4761,1.6538,0.9565
2022-02-23 09:00:00.000000,AGLT2,1.2817,1.0706,0.8592
2022-02-23 15:00:00.000000,AGLT2,0.8483,1.2163,0.9406
2022-02-23 13:00:00.000000,AGLT2,2.3195,2.7678,0.6326
2022-02-23 19:00:00.000000,AGLT2,0.9737,1.1181,0.8337
2022-02-23 23:00:00.000000,AGLT2,1.0516,1.9678,0.9598
2022-02-23 16:00:00.000000,AGLT2,1.0749,1.3136,0.9009
2022-02-23 20:00:00.000000,AGLT2,1.8898,1.2903,0.9449
2022-02-23 17:00:00.000000,AGLT2,1.0832,1.8123,0.9505
2022-02-24 00:00:00.000000,AGLT2,2.0432,1.107,0.8519
2022-02-23 21:00:00.000000,AGLT2,2.0749,4.0316,0.9739
2022-02-23 18:00:00.000000,AGLT2,0.8765,1.2075,0.5753
2022-02-23 22:00:00.000000,AGLT2,6.2526,1.1103,0.9684
2022-02-24 03:00:00.000000,AGLT2,3.4481,1.0955,0.9235
2022-02-24 00:00:00.000000,AGLT2,2.0432,1.107,0.8519
2022-02-24 04:00:00.000000,AGLT2,9.1378,4.789,0.9865
2022-02-24 01:00:00.000000,AGLT2,1.7687,1.7426,0.7388
2022-02-24 08:00:00.000000,AGLT2,6.6573,3.4872,0.7832
2022-02-24 05:00:00.000000,AGLT2,8.6097,3.6366,0.9715
2022-02-24 02:00:00.000000,AGLT2,1.7,2.6842,0.9533
2022-02-24 06:00:00.000000,AGLT2,0.3483,1.9057,0.8517
2022-02-24 09:00:00.000000,AGLT2,8.0561,1.4854,0.6122
2022-02-24 10:00:00.000000,AGLT2,3.7099,2.4033,0.9775
2022-02-24 07:00:00.000000,AGLT2,1.5493,1.8333,0.9014
2022-02-24 13:00:00.000000,AGLT2,4.7805,2.1247,0.8171
2022-02-24 17:00:00.000000,AGLT2,0.8969,1.2397,0.7115
2022-02-24 14:00:00.000000,AGLT2,3.8235,1.1534,0.6555
2022-02-24 11:00:00.000000,AGLT2,13.2625,2.5383,0.95
2022-02-24 18:00:00.000000,AGLT2,1.1181,3.4683,0.2445
2022-02-24 12:00:00.000000,AGLT2,4.3018,1.3357,0.982
2022-02-24 15:00:00.000000,AGLT2,1.5165,1.3835,0.956
2022-02-24 19:00:00.000000,AGLT2,2.3783,4.6359,0.8913
2022-02-24 16:00:00.000000,AGLT2,1.5075,4.5183,0.9248
2022-02-24 22:00:00.000000,AGLT2,0.9763,1.3095,0.4201
2022-02-24 20:00:00.000000,AGLT2,2.3837,3.5756,0.7287
2022-02-24 23:00:00.000000,AGLT2,1.1107,2.8311,0.0911
2022-02-24 21:00:00.000000,AGLT2,2.4506,2.863,0.9568
2022-02-25 00:00:00.000000,AGLT2,5.7572,1.3838,0.6132
2022-02-25 01:00:00.000000,AGLT2,2.9247,1.1894,0.7945
2022-02-25 02:00:00.000000,AGLT2,4.4419,3.8506,0.8652
2022-02-25 03:00:00.000000,AGLT2,2.6025,1.406,0.8758
2022-02-25 06:00:00.000000,AGLT2,3.1171,3.127,0.8386
2022-02-25 00:00:00.000000,AGLT2,5.7572,1.3838,0.6132
2022-02-25 04:00:00.000000,AGLT2,3.9079,3.3634,0.9524
2022-02-25 07:00:00.000000,AGLT2,8.8235,3.856,0.6412
2022-02-25 05:00:00.000000,AGLT2,1.0733,1.0888,0.4705
2022-02-25 08:00:00.000000,AGLT2,1.5113,4.0458,0.8335
2022-02-25 11:00:00.000000,AGLT2,3.2426,5.7257,0.2182
2022-02-25 15:00:00.000000,AGLT2,3.6316,1.5277,0.5
2022-02-25 12:00:00.000000,AGLT2,0.8383,2.0411,0.0456
2022-02-25 09:00:00.000000,AGLT2,0.6246,1.6987,0.8723
2022-02-25 10:00:00.000000,AGLT2,2.2733,2.7727,0.6087
2022-02-25 16:00:00.000000,AGLT2,1.2235,3.827,0.2046
2022-02-25 20:00:00.000000,AGLT2,2.2512,1.0371,0.2796
2022-02-25 13:00:00.000000,AGLT2,0.6288,11.7156,0.0108
2022-02-25 14:00:00.000000,AGLT2,0.7143,8.9024,0.1898
2022-02-25 17:00:00.000000,AGLT2,1.2614,1.4605,0.5398
2022-02-25 21:00:00.000000,AGLT2,1.1638,1.1562,0.8166
2022-02-25 18:00:00.000000,AGLT2,0.8211,1.2786,0.9233
2022-02-25 22:00:00.000000,AGLT2,5.3252,10.3421,0.9892
2022-02-25 19:00:00.000000,AGLT2,1.6864,1.249,0.452
2022-02-25 23:00:00.000000,AGLT2,1.677,2.7215,0.3766
2022-02-26 00:00:00.000000,AGLT2,1.126,1.1349,0.9843
2022-02-26 00:00:00.000000,AGLT2,1.126,1.1349,0.9843
2022-02-26 04:00:00.000000,AGLT2,0.2886,1.0519,0.9715
2022-02-26 01:00:00.000000,AGLT2,2.7281,1.5894,0.9795
2022-02-26 05:00:00.000000,AGLT2,1.7483,3.9609,0.9948
2022-02-26 02:00:00.000000,AGLT2,3.3542,1.3836,0.9299
2022-02-26 06:00:00.000000,AGLT2,0.858,1.1139,0.9943
2022-02-26 09:00:00.000000,AGLT2,2.6786,1.2931,0.5
2022-02-26 03:00:00.000000,AGLT2,4.2358,2.605,0.9878
2022-02-26 10:00:00.000000,AGLT2,1.8715,3.6583,0.9846
2022-02-26 11:00:00.000000,AGLT2,3.0902,1.5568,0.9624
2022-02-26 07:00:00.000000,AGLT2,0.6561,1.0614,0.9557
2022-02-26 14:00:00.000000,AGLT2,0.8507,1.0459,0.9925
2022-02-26 08:00:00.000000,AGLT2,1.2483,1.1398,0.8469
2022-02-26 18:00:00.000000,AGLT2,1.0116,2.6515,0.9884
2022-02-26 12:00:00.000000,AGLT2,3.5706,1.6024,0.9459
2022-02-26 15:00:00.000000,AGLT2,0.4501,1.2946,0.9892
2022-02-26 13:00:00.000000,AGLT2,5.1543,5.0769,0.9676
2022-02-26 23:00:00.000000,AGLT2,0.2021,1.9,0.9628
2022-02-26 19:00:00.000000,AGLT2,0.3152,1.45,0.9674
2022-02-26 16:00:00.000000,AGLT2,0.7326,1.1455,0.9651
2022-02-26 20:00:00.000000,AGLT2,1.9185,1.2103,0.9926
2022-02-27 00:00:00.000000,AGLT2,1.3585,4.2353,0.9371
2022-02-26 17:00:00.000000,AGLT2,0.3119,1.1909,0.9524
2022-02-26 21:00:00.000000,AGLT2,1.4225,1,0.9859
2022-02-27 00:00:00.000000,AGLT2,1.3585,4.2353,0.9371
2022-02-26 22:00:00.000000,AGLT2,0.1081,1,0.4649
2022-02-27 02:00:00.000000,AGLT2,3.1248,4.6575,0.7234
2022-02-27 03:00:00.000000,AGLT2,3.666,3.3605,0.9641
2022-02-27 07:00:00.000000,AGLT2,2.0494,2.5152,0.9012
2022-02-27 08:00:00.000000,AGLT2,0.4365,1.0822,0.884
2022-02-27 01:00:00.000000,AGLT2,0.5354,1.2,0.9344
2022-02-27 09:00:00.000000,AGLT2,0.4831,1.3871,0.8539
2022-02-27 04:00:00.000000,AGLT2,3.1475,0.7805,0.9344
2022-02-27 12:00:00.000000,AGLT2,6.8734,4.4508,0.7975
2022-02-27 05:00:00.000000,AGLT2,0.5512,1.0938,0.8819
2022-02-27 06:00:00.000000,AGLT2,1.7176,1.6222,0.6941
2022-02-27 10:00:00.000000,AGLT2,0.171,0.9583,0.9071
2022-02-27 13:00:00.000000,AGLT2,0.8462,1.1642,0.9178
2022-02-27 11:00:00.000000,AGLT2,0.6353,2.4545,0.5843
2022-02-27 21:00:00.000000,AGLT2,0.2692,1.0889,0.9615
2022-02-27 17:00:00.000000,AGLT2,0.8376,0.9936,0.9369
2022-02-27 14:00:00.000000,AGLT2,4.1905,8,0.6429
2022-02-27 18:00:00.000000,AGLT2,0.9369,1.0904,0.9903
2022-02-27 22:00:00.000000,AGLT2,1.2391,2.1111,0.9312
2022-02-27 15:00:00.000000,AGLT2,0.2958,1.05,0.9859
2022-02-27 23:00:00.000000,AGLT2,24.9545,3.022,0.9545
2022-02-27 19:00:00.000000,AGLT2,1.1282,1.0233,0.5641
2022-02-27 16:00:00.000000,AGLT2,1.3199,3.6865,0.6218
2022-02-28 00:00:00.000000,AGLT2,0.3269,1.0968,0.9712
2022-02-28 00:00:00.000000,AGLT2,0.3269,1.0968,0.9712
2022-02-28 06:00:00.000000,AGLT2,0.1012,1.5357,0.9953
2022-02-28 07:00:00.000000,AGLT2,0.2759,1.6,1
2022-02-28 08:00:00.000000,AGLT2,0.3588,1,1
2022-02-27 20:00:00.000000,AGLT2,0.85,1.3878,0.8625
2022-02-28 01:00:00.000000,AGLT2,0.6324,1.0238,0.9853
2022-02-28 02:00:00.000000,AGLT2,0.7,1.68,0.9667
2022-02-28 03:00:00.000000,AGLT2,0.9545,1.0769,1
2022-02-28 04:00:00.000000,AGLT2,0.2273,1.0714,1
2022-02-28 11:00:00.000000,AGLT2,4.7963,1.9592,1
2022-02-28 05:00:00.000000,AGLT2,2.7419,2.125,0.9032
2022-02-28 09:00:00.000000,AGLT2,6.2167,3.8322,1
2022-02-28 12:00:00.000000,AGLT2,0.9114,1.1708,0.9972
2022-02-28 10:00:00.000000,AGLT2,2.7634,4.1321,0.9937
2022-02-28 20:00:00.000000,AGLT2,7.982,2.2033,0.988
2022-02-28 15:00:00.000000,AGLT2,4.2288,1.0435,0.9216
2022-02-28 13:00:00.000000,AGLT2,3.4359,1.2182,0.9487
2022-02-28 16:00:00.000000,AGLT2,2.3733,1.3353,0.9486
2022-02-28 21:00:00.000000,AGLT2,2.4147,1.8695,0.3619
2022-02-28 14:00:00.000000,AGLT2,1.7805,1.2807,0.9634
2022-02-28 22:00:00.000000,AGLT2,1.1949,1.4939,0.7231
2022-02-28 17:00:00.000000,AGLT2,1.9174,1.1311,0.9658
2022-02-28 18:00:00.000000,AGLT2,3.7189,1.207,0.9514
2022-03-01 09:00:00.000000,AGLT2,0.544,1.5292,0.9951
2022-02-28 19:00:00.000000,AGLT2,1.8186,1.8798,0.9953
2022-03-01 00:00:00.000000,AGLT2,0.6282,1.0093,0.8617
2022-03-01 01:00:00.000000,AGLT2,0.7233,1.2105,0.9811
2022-03-01 02:00:00.000000,AGLT2,0.4813,1.0112,0.8984
2022-03-01 03:00:00.000000,AGLT2,1.0406,1.4437,0.9949
2022-02-28 23:00:00.000000,AGLT2,2.9085,8.8817,0.9014
2022-03-01 00:00:00.000000,AGLT2,0.6282,1.0093,0.8617
2022-03-01 04:00:00.000000,AGLT2,1.0074,0.8726,0.9412
2022-03-01 05:00:00.000000,AGLT2,1.1117,1.5191,0.9944
2022-03-01 06:00:00.000000,AGLT2,0.3308,1.977,1
2022-03-01 07:00:00.000000,AGLT2,6.1849,7.3498,0.2906
2022-03-01 08:00:00.000000,AGLT2,2.2793,1.4758,0.5994
2022-03-01 10:00:00.000000,AGLT2,0.75,1.45,0.9914
2022-03-01 19:00:00.000000,AGLT2,2.2674,3.3276,0.9326
2022-03-01 14:00:00.000000,AGLT2,0.678,4.2121,0.9366
2022-03-01 11:00:00.000000,AGLT2,0.4664,1.1792,0.9851
2022-03-01 15:00:00.000000,AGLT2,4.8871,1.0632,0.8871
2022-03-01 12:00:00.000000,AGLT2,3.0706,1.0038,0.7059
2022-03-01 16:00:00.000000,AGLT2,7.4667,1.3785,0.7667
2022-03-01 20:00:00.000000,AGLT2,2.3235,2.4833,0.9374
2022-03-01 13:00:00.000000,AGLT2,1.0903,1.4444,0.7484
2022-03-01 21:00:00.000000,AGLT2,1.1431,1.5027,0.7362
2022-03-01 22:00:00.000000,AGLT2,1.8891,1.0215,0.8347
2022-03-01 17:00:00.000000,AGLT2,1.2083,1.1447,0.963
2022-03-01 23:00:00.000000,AGLT2,0.5389,1.1234,0.6542
2022-03-01 18:00:00.000000,AGLT2,0.7183,1.3675,0.5252
2022-03-02 00:00:00.000000,AGLT2,1.0316,1.2734,0.6772
2022-03-02 13:00:00.000000,AGLT2,9.4138,1.0018,0.931
2022-03-02 00:00:00.000000,AGLT2,1.0316,1.2734,0.6772
2022-03-02 01:00:00.000000,AGLT2,0.5197,1.0085,0.9127
2022-03-02 02:00:00.000000,AGLT2,0.3836,1.0517,0.9811
2022-03-02 08:00:00.000000,AGLT2,0.3988,2.7518,0.9651
2022-03-02 03:00:00.000000,AGLT2,1.844,2.3647,0.9541
2022-03-02 04:00:00.000000,AGLT2,2.2048,1.3657,0.4217
2022-03-02 05:00:00.000000,AGLT2,0.7108,2.2656,0.6716
2022-03-02 06:00:00.000000,AGLT2,3.0198,1.1686,0.4851
2022-03-02 07:00:00.000000,AGLT2,0.3089,1.2527,0.878
2022-03-02 17:00:00.000000,AGLT2,4.4048,1.2044,0.9481
2022-03-02 18:00:00.000000,AGLT2,1.0933,1.0261,0.8524
2022-03-02 14:00:00.000000,AGLT2,6.1803,1.0203,0.2377
2022-03-02 19:00:00.000000,AGLT2,1.2731,1.3911,0.8782
2022-03-02 09:00:00.000000,AGLT2,1.6,1.0645,0.3697
2022-03-02 15:00:00.000000,AGLT2,0.9209,1.1731,0.8905
2022-03-02 10:00:00.000000,AGLT2,2.0954,1.5913,0.8969
2022-03-02 20:00:00.000000,AGLT2,0.8955,1.038,0.6075
2022-03-02 16:00:00.000000,AGLT2,0.3214,1.0704,0.9662
2022-03-02 21:00:00.000000,AGLT2,0.64,1.419,0.9503
2022-03-02 11:00:00.000000,AGLT2,0.9363,0.9542,0.236
2022-03-02 12:00:00.000000,AGLT2,9.9808,6.92,0.7115
2022-03-03 02:00:00.000000,AGLT2,2.8718,4.9778,0.7756
2022-03-02 22:00:00.000000,AGLT2,1.2356,1.4046,0.7293
2022-03-02 23:00:00.000000,AGLT2,0.5899,1.6,0.9309
2022-03-03 00:00:00.000000,AGLT2,2.3669,6.1027,0.979
2022-03-03 03:00:00.000000,AGLT2,2.9225,1.0979,0.8873
2022-03-03 04:00:00.000000,AGLT2,2.7545,1.1685,0.9783
2022-03-03 12:00:00.000000,AGLT2,0.6104,1.2521,0.95
2022-03-03 00:00:00.000000,AGLT2,2.3669,6.1027,0.979
2022-03-03 01:00:00.000000,AGLT2,2.0268,2.0544,0.8523
2022-03-03 07:00:00.000000,AGLT2,0.7155,1.0921,0.8707
2022-03-03 05:00:00.000000,AGLT2,1.4339,1.0148,0.9652
2022-03-03 08:00:00.000000,AGLT2,1.9583,1.6207,0.9226
2022-03-03 13:00:00.000000,AGLT2,0.64,1.12,0.6857
2022-03-03 06:00:00.000000,AGLT2,0.6585,3.4,0.5176
2022-03-03 14:00:00.000000,AGLT2,1.052,1.4331,0.9191
2022-03-03 09:00:00.000000,AGLT2,1.105,1.0101,0.989
2022-03-03 16:00:00.000000,AGLT2,4.1644,1.1075,0.9589
2022-03-03 10:00:00.000000,AGLT2,1.9609,2.8851,0.9609
2022-03-03 17:00:00.000000,AGLT2,4.3315,3.656,0.5761
2022-03-03 11:00:00.000000,AGLT2,1.1343,1.2128,0.8856
2022-03-03 15:00:00.000000,AGLT2,2.5986,1.4525,0.898
2022-03-03 18:00:00.000000,AGLT2,0.5935,1.3793,0.9748
2022-03-03 21:00:00.000000,AGLT2,2.0889,1.0722,0.8667
2022-03-03 19:00:00.000000,AGLT2,0.3933,1.1036,0.9759
2022-03-03 22:00:00.000000,AGLT2,2.7174,1.7123,0.8957
2022-03-03 20:00:00.000000,AGLT2,0.6326,1.2446,0.884
2022-03-03 23:00:00.000000,AGLT2,2.2263,1.0014,0.8777
2022-03-04 00:00:00.000000,AGLT2,0.6067,1.5965,0.9956
2022-03-04 01:00:00.000000,AGLT2,0.9861,1.0493,0.9907
2022-03-04 00:00:00.000000,AGLT2,0.6067,1.5965,0.9956
2022-03-04 05:00:00.000000,AGLT2,0.3097,1.2157,0.9933
2022-03-04 02:00:00.000000,AGLT2,1.3986,1.3085,0.9022
2022-03-04 06:00:00.000000,AGLT2,0.2969,1,0.8743
2022-03-04 10:00:00.000000,AGLT2,3.4553,3.4553,0.6732
2022-03-04 03:00:00.000000,AGLT2,28.1918,2.1216,0.7123
2022-03-04 11:00:00.000000,AGLT2,1.8765,1.0435,0.4979
2022-03-04 04:00:00.000000,AGLT2,2.2742,1.0308,0.9381
2022-03-04 12:00:00.000000,AGLT2,0.8095,1.3371,0.9116
2022-03-04 07:00:00.000000,AGLT2,0.5076,2.5577,0.9733
2022-03-04 08:00:00.000000,AGLT2,2.012,1.0214,0.8795
2022-03-04 15:00:00.000000,AGLT2,0.9005,1.1117,0.9457
2022-03-04 09:00:00.000000,AGLT2,10.3814,5.6893,0.9072
2022-03-04 13:00:00.000000,AGLT2,0.4575,1.3288,0.9528
2022-03-04 19:00:00.000000,AGLT2,0.7344,1.1353,0.6313
2022-03-04 16:00:00.000000,AGLT2,1.4542,1.337,0.9402
2022-03-04 20:00:00.000000,AGLT2,1.438,1.5512,0.292
2022-03-04 14:00:00.000000,AGLT2,3.5256,1.0827,0.5385
2022-03-05 00:00:00.000000,AGLT2,0.8506,1.2686,0.8391
2022-03-04 17:00:00.000000,AGLT2,3.3021,1.0462,0.7448
2022-03-04 21:00:00.000000,AGLT2,0.7258,1.3889,0.7226
2022-03-04 18:00:00.000000,AGLT2,1.5986,1.3051,0.6401
2022-03-04 22:00:00.000000,AGLT2,0.7,1.5605,0.3171
2022-03-05 04:00:00.000000,AGLT2,2.9106,1.3223,0.9832
2022-03-04 23:00:00.000000,AGLT2,0.726,1.2377,0.7067
2022-03-05 08:00:00.000000,AGLT2,0.385,1.0667,0.7968
2022-03-05 05:00:00.000000,AGLT2,0.75,1.1053,0.4167
2022-03-05 09:00:00.000000,AGLT2,0.6875,1.6739,0.7679
2022-03-05 00:00:00.000000,AGLT2,0.8506,1.2686,0.8391
2022-03-05 06:00:00.000000,AGLT2,0.4568,1.0882,0.1975
2022-03-05 01:00:00.000000,AGLT2,0.827,1.6402,0.8819
2022-03-05 10:00:00.000000,AGLT2,1.9762,1.3533,0.7857
2022-03-05 07:00:00.000000,AGLT2,0.8788,1.1373,0.803
2022-03-05 11:00:00.000000,AGLT2,1.0256,1.1594,0.8846
2022-03-05 02:00:00.000000,AGLT2,1.7076,1.0653,0.7545
2022-03-05 18:00:00.000000,AGLT2,3.8382,1.4341,0.5147
2022-03-05 03:00:00.000000,AGLT2,0.7524,1.0822,0.7524
2022-03-05 13:00:00.000000,AGLT2,0.9457,1.0296,0.3859
2022-03-05 12:00:00.000000,AGLT2,2.7273,2.4194,0.7455
2022-03-05 22:00:00.000000,AGLT2,2.3454,1.0606,0.8505
2022-03-05 19:00:00.000000,AGLT2,2.371,1.2149,0.7258
2022-03-05 23:00:00.000000,AGLT2,0.6094,1.013,0.3906
2022-03-05 14:00:00.000000,AGLT2,1.5656,1.3942,0.5
2022-03-05 20:00:00.000000,AGLT2,2.9403,1.6838,0.6567
2022-03-05 15:00:00.000000,AGLT2,1.2994,2.5556,0.2768
2022-03-06 00:00:00.000000,AGLT2,0.5,1.4793,0.581
2022-03-05 21:00:00.000000,AGLT2,0.9091,1.0145,0.5974
2022-03-05 16:00:00.000000,AGLT2,0.5112,1.1389,0.6833
2022-03-06 02:00:00.000000,AGLT2,2.4407,1.1901,0.322
2022-03-05 17:00:00.000000,AGLT2,0.6528,1.5161,0.4931
2022-03-06 03:00:00.000000,AGLT2,0.5547,1.2459,0.7883
2022-03-06 07:00:00.000000,AGLT2,0.963,1.1143,0.7531
2022-03-06 04:00:00.000000,AGLT2,1.2895,1.3611,0.8421
2022-03-06 08:00:00.000000,AGLT2,1.1159,3.08,0.971
2022-03-06 05:00:00.000000,AGLT2,1.6984,2.4318,0.7302
2022-03-06 09:00:00.000000,AGLT2,4.4,1.7024,0.6769
2022-03-06 00:00:00.000000,AGLT2,0.5,1.4793,0.581
2022-03-06 06:00:00.000000,AGLT2,0.6241,1,0.6667
2022-03-06 01:00:00.000000,AGLT2,2.3359,2.034,0.7344
2022-03-06 16:00:00.000000,AGLT2,0.32,1,0.9067
2022-03-06 11:00:00.000000,AGLT2,1.8116,1.6667,0.6087
2022-03-06 10:00:00.000000,AGLT2,2.8571,1.4118,0.9048
2022-03-06 17:00:00.000000,AGLT2,3.2931,1.447,0.8448
2022-03-06 12:00:00.000000,AGLT2,0.5325,1.2424,0.8312
2022-03-06 18:00:00.000000,AGLT2,3.2805,1.2063,0.3902
2022-03-06 13:00:00.000000,AGLT2,1.069,1.3478,0.6897
2022-03-06 19:00:00.000000,AGLT2,15.7213,3.425,0.5574
2022-03-06 14:00:00.000000,AGLT2,0.403,1.0385,0.3731
2022-03-06 21:00:00.000000,AGLT2,0.7026,2.7143,0.9291
2022-03-06 20:00:00.000000,AGLT2,9.9091,1.4073,0.2975
2022-03-06 22:00:00.000000,AGLT2,1.9602,1.1657,0.4677
2022-03-06 15:00:00.000000,AGLT2,2.2874,1.8091,0.7701
2022-03-07 01:00:00.000000,AGLT2,0.2551,1.8125,0.9853
2022-03-06 23:00:00.000000,AGLT2,2.0595,1.5875,0.8865
2022-03-07 00:00:00.000000,AGLT2,0.1694,1.0429,0.9002
2022-03-07 02:00:00.000000,AGLT2,0.5356,1.381,0.9947
2022-03-07 03:00:00.000000,AGLT2,0.8567,1.8924,0.9885
2022-03-07 04:00:00.000000,AGLT2,20.3714,2.5833,0.8
2022-03-07 00:00:00.000000,AGLT2,0.1694,1.0429,0.9002
2022-03-07 15:00:00.000000,AGLT2,2.2485,2.9008,0.9586
2022-03-07 05:00:00.000000,AGLT2,2.1635,1,0.8462
2022-03-07 06:00:00.000000,AGLT2,5.79,3.0635,0.64
2022-03-07 10:00:00.000000,AGLT2,34.4524,1.914,0.8095
2022-03-07 16:00:00.000000,AGLT2,3.3934,1.3019,0.4836
2022-03-07 11:00:00.000000,AGLT2,12.3974,1.2027,0.5
2022-03-07 07:00:00.000000,AGLT2,3.9548,1.5453,0.2542
2022-03-07 12:00:00.000000,AGLT2,1.3426,1.2033,0.5324
2022-03-07 17:00:00.000000,AGLT2,0.4718,1.4565,0.7746
2022-03-07 08:00:00.000000,AGLT2,3.1806,2.6784,0.6875
2022-03-07 18:00:00.000000,AGLT2,1.3275,1.3818,0.9039
2022-03-07 09:00:00.000000,AGLT2,5.5455,1.668,0.8052
2022-03-07 19:00:00.000000,AGLT2,1.0857,1.2667,0.8393
2022-03-07 13:00:00.000000,AGLT2,0.3492,1.1369,0.9159
2022-03-08 09:00:00.000000,AGLT2,15.236,2.9672,0.427
2022-03-07 14:00:00.000000,AGLT2,0.9498,1.9623,0.9132
2022-03-08 00:00:00.000000,AGLT2,5.1707,3.6239,0.4573
2022-03-08 00:00:00.000000,AGLT2,5.1707,3.6239,0.4573
2022-03-08 01:00:00.000000,AGLT2,3.3235,1.1874,0.848
2022-03-08 02:00:00.000000,AGLT2,2.3112,2.2206,0.699
2022-03-07 20:00:00.000000,AGLT2,1.2049,1.497,0.6341
2022-03-07 21:00:00.000000,AGLT2,0.339,1.0659,0.8857
2022-03-07 22:00:00.000000,AGLT2,0.574,1.5437,0.9134
2022-03-07 23:00:00.000000,AGLT2,0.3625,1.6023,0.7121
2022-03-08 04:00:00.000000,AGLT2,4.0824,1.4957,0.8824
2022-03-08 05:00:00.000000,AGLT2,0.6778,0.806,0.795
2022-03-08 10:00:00.000000,AGLT2,6.4109,1.2038,0.5814
2022-03-08 06:00:00.000000,AGLT2,0.2421,1.0267,0.934
2022-03-08 03:00:00.000000,AGLT2,0.5968,1.0137,0.7742
2022-03-08 13:00:00.000000,AGLT2,7,3.152,0.3117
2022-03-08 11:00:00.000000,AGLT2,3.1607,1,0.8839
2022-03-08 12:00:00.000000,AGLT2,4.8851,3.6325,0.5057
2022-03-08 14:00:00.000000,AGLT2,1.7977,4.62,0.9416
2022-03-08 07:00:00.000000,AGLT2,0.9556,1.1416,0.9259
2022-03-08 08:00:00.000000,AGLT2,0.977,1.1039,0.4483
2022-03-08 23:00:00.000000,AGLT2,0.2688,1.303,0.8688
2022-03-08 18:00:00.000000,AGLT2,0.909,1.601,0.1276
2022-03-08 19:00:00.000000,AGLT2,2.1151,1.5051,0.3013
2022-03-08 15:00:00.000000,AGLT2,0.7242,1.1781,0.6074
2022-03-08 16:00:00.000000,AGLT2,3.0178,1.0944,0.7574
2022-03-09 00:00:00.000000,AGLT2,1.4848,1.4627,0.7121
2022-03-08 17:00:00.000000,AGLT2,3.1781,2.5217,0.3014
2022-03-08 20:00:00.000000,AGLT2,0.9924,1.1061,0.8973
2022-03-09 07:00:00.000000,AGLT2,0.7097,0.9129,0.4419
2022-03-08 21:00:00.000000,AGLT2,0.5083,1.4622,0.9751
2022-03-08 22:00:00.000000,AGLT2,1.3647,1.2605,0.4217
2022-03-09 03:00:00.000000,AGLT2,0.3938,1.3247,0.8764
2022-03-09 08:00:00.000000,AGLT2,0.6792,2,0.6415
2022-03-09 04:00:00.000000,AGLT2,0.7322,1.2324,0.6695
2022-03-09 00:00:00.000000,AGLT2,1.4848,1.4627,0.7121
2022-03-09 09:00:00.000000,AGLT2,0.5455,1.5,0.8523
2022-03-09 01:00:00.000000,AGLT2,1.5862,1.0222,0.9828
2022-03-09 05:00:00.000000,AGLT2,1.1511,1.2013,0.6431
2022-03-09 10:00:00.000000,AGLT2,1.2338,1.1376,0.9851
2022-03-09 06:00:00.000000,AGLT2,2.1611,1.201,0.6261
2022-03-09 02:00:00.000000,AGLT2,0.3905,1.4043,0.9408
2022-03-09 11:00:00.000000,AGLT2,7.3086,1.9799,0.8765
2022-03-09 12:00:00.000000,AGLT2,2.559,1.1206,0.8049
2022-03-09 17:00:00.000000,AGLT2,2.1067,1.4429,0.5667
2022-03-09 21:00:00.000000,AGLT2,3.0124,1.5544,0.6849
2022-03-09 13:00:00.000000,AGLT2,0.8484,1.2064,0.4344
2022-03-09 22:00:00.000000,AGLT2,4.9218,1.7428,0.9283
2022-03-09 18:00:00.000000,AGLT2,7.052,3.6806,0.644
2022-03-09 23:00:00.000000,AGLT2,2.716,1.0843,0.8617
2022-03-09 19:00:00.000000,AGLT2,2.8281,0.9963,0.7526
2022-03-09 14:00:00.000000,AGLT2,1.3496,3.4895,0.9222
2022-03-10 00:00:00.000000,AGLT2,0.6315,1.1965,0.9111
2022-03-09 15:00:00.000000,AGLT2,1.6722,1.1547,0.7875
2022-03-09 20:00:00.000000,AGLT2,0.2814,2.2077,0.9163
